Index(20ms),Raw,DC Level,AC Level,AC/DC ratio(%),peaks
940.000000,39372.000000,39289.382353,82.617647,0.210280,
941.000000,39369.000000,39289.382353,79.617647,0.202644,
942.000000,39389.000000,39289.382353,99.617647,0.253549,
943.000000,39390.000000,39289.382353,100.617647,0.256094,
944.000000,39428.000000,39289.382353,138.617647,0.352812,
945.000000,39435.000000,39289.382353,145.617647,0.370628,
946.000000,39451.000000,39289.382353,161.617647,0.411352,
947.000000,39456.000000,39289.382353,166.617647,0.424078,361.000000,local max, 29
948.000000,39422.000000,39289.382353,132.617647,0.337541,
949.000000,39390.000000,39289.382353,100.617647,0.256094,
950.000000,39334.000000,39289.382353,44.617647,0.113562,
951.000000,39305.000000,39289.382353,15.617647,0.039750,
952.000000,39287.000000,39441.030303,-154.030303,-0.390533,169.000000,local min,30
953.000000,39291.000000,39441.030303,-150.030303,-0.380391,
954.000000,39287.000000,39441.030303,-154.030303,-0.390533,
955.000000,39327.000000,39441.030303,-114.030303,-0.289116,
956.000000,39327.000000,39441.030303,-114.030303,-0.289116,
957.000000,39356.000000,39441.030303,-85.030303,-0.215588,
958.000000,39400.000000,39441.030303,-41.030303,-0.104029,
959.000000,39415.000000,39441.030303,-26.030303,-0.065998,
960.000000,39414.000000,39441.030303,-27.030303,-0.068533,
961.000000,39416.000000,39441.030303,-25.030303,-0.063463,
962.000000,39424.000000,39441.030303,-17.030303,-0.043179,
963.000000,39427.000000,39441.030303,-14.030303,-0.035573,
964.000000,39431.000000,39441.030303,-10.030303,-0.025431,
965.000000,39433.000000,39441.030303,-8.030303,-0.020360,
966.000000,39461.000000,39441.030303,19.969697,0.050632,
967.000000,39456.000000,39441.030303,14.969697,0.037955,
968.000000,39485.000000,39441.030303,43.969697,0.111482,
969.000000,39481.000000,39441.030303,39.969697,0.101340,
970.000000,39526.000000,39441.030303,84.969697,0.215435,
971.000000,39516.000000,39441.030303,74.969697,0.190080,
972.000000,39538.000000,39441.030303,96.969697,0.245860,
973.000000,39537.000000,39441.030303,95.969697,0.243325,
974.000000,39561.000000,39441.030303,119.969697,0.304175,
975.000000,39551.000000,39441.030303,109.969697,0.278821,
976.000000,39548.000000,39441.030303,106.969697,0.271214,
977.000000,39558.000000,39441.030303,116.969697,0.296569,
978.000000,39567.000000,39441.030303,125.969697,0.319387,280.000000,local max, 30
979.000000,39509.000000,39441.030303,67.969697,0.172332,
980.000000,39495.000000,39441.030303,53.969697,0.136836,
981.000000,39416.000000,39441.030303,-25.030303,-0.063463,
982.000000,39384.000000,39441.030303,-57.030303,-0.144596,
983.000000,39375.000000,39441.030303,-66.030303,-0.167415,
984.000000,39355.000000,39441.030303,-86.030303,-0.218124,
985.000000,39342.000000,39441.030303,-99.030303,-0.251084,225.000000,local min,31
986.000000,39365.000000,39441.030303,-76.030303,-0.192770,
987.000000,39383.000000,39441.030303,-58.030303,-0.147132,
988.000000,39389.000000,39441.030303,-52.030303,-0.131919,
989.000000,39406.000000,39441.030303,-35.030303,-0.088817,
990.000000,39409.000000,39441.030303,-32.030303,-0.081211,
991.000000,39421.000000,39441.030303,-20.030303,-0.050785,
992.000000,39424.000000,39441.030303,-17.030303,-0.043179,
993.000000,39412.000000,39441.030303,-29.030303,-0.073604,
994.000000,39430.000000,39441.030303,-11.030303,-0.027967,
995.000000,39425.000000,39441.030303,-16.030303,-0.040644,
996.000000,39407.000000,39441.030303,-34.030303,-0.086281,
997.000000,39435.000000,39441.030303,-6.030303,-0.015289,

Detect Peaks 63
Peak Index, Peak,DC Level,AC Level, AC(Peak to Peak) Average=255.47, AC(Peak to Peak)/DC Ratio(%),  AC/DC Average Ratio(0.64%), Reference(0.1%)
1.000000,39756.00,39863.38,-107.38,107.38,0.27%,0.64%,0.1%
19.000000,39962.00,39863.38,98.63,206.00,0.52%,0.64%,0.1%
25.000000,39655.00,39769.38,-114.38,213.00,0.54%,0.64%,0.1%
47.000000,39906.00,39769.38,136.62,251.00,0.63%,0.64%,0.1%
54.000000,39564.00,39698.67,-134.67,271.29,0.68%,0.64%,0.1%
74.000000,39838.00,39698.67,139.33,274.00,0.69%,0.64%,0.1%
81.000000,39511.00,39640.28,-129.28,268.61,0.68%,0.64%,0.1%
102.000000,39784.00,39640.28,143.72,273.00,0.69%,0.64%,0.1%
110.000000,39398.00,39616.00,-218.00,361.72,0.91%,0.64%,0.1%
132.000000,39820.00,39616.00,204.00,422.00,1.07%,0.64%,0.1%
138.000000,39461.00,39477.74,-16.74,220.74,0.56%,0.64%,0.1%
162.000000,39627.00,39477.74,149.26,166.00,0.42%,0.64%,0.1%
180.000000,39292.00,39354.78,-62.78,212.04,0.54%,0.64%,0.1%
190.000000,39485.00,39354.78,130.22,193.00,0.49%,0.64%,0.1%
198.000000,39138.00,39328.56,-190.56,320.78,0.82%,0.64%,0.1%
219.000000,39540.00,39328.56,211.44,402.00,1.02%,0.64%,0.1%
225.000000,39310.00,39529.23,-219.23,430.68,1.09%,0.64%,0.1%
247.000000,39739.00,39529.23,209.77,429.00,1.09%,0.64%,0.1%
255.000000,39399.00,39561.54,-162.54,372.31,0.94%,0.64%,0.1%
274.000000,39724.00,39561.54,162.46,325.00,0.82%,0.64%,0.1%
281.000000,39389.00,39544.12,-155.12,317.58,0.80%,0.64%,0.1%
301.000000,39693.00,39544.12,148.88,304.00,0.77%,0.64%,0.1%
306.000000,39439.00,39619.04,-180.04,328.92,0.83%,0.64%,0.1%
327.000000,39786.00,39619.04,166.96,347.00,0.88%,0.64%,0.1%
333.000000,39611.00,39821.44,-210.44,377.40,0.95%,0.64%,0.1%
354.000000,39981.00,39821.44,159.56,370.00,0.93%,0.64%,0.1%
358.000000,39856.00,40003.29,-147.29,306.85,0.77%,0.64%,0.1%
380.000000,40139.00,40003.29,135.71,283.00,0.71%,0.64%,0.1%
386.000000,39985.00,40036.58,-51.58,187.30,0.47%,0.64%,0.1%
393.000000,40076.00,40036.58,39.42,91.00,0.23%,0.64%,0.1%
410.000000,39951.00,40138.06,-187.06,226.48,0.56%,0.64%,0.1%
456.000000,40303.00,40138.06,164.94,352.00,0.88%,0.64%,0.1%
461.000000,40223.00,40364.63,-141.63,306.57,0.76%,0.64%,0.1%
480.000000,40477.00,40364.63,112.38,254.00,0.63%,0.64%,0.1%
485.000000,40415.00,40591.00,-176.00,288.38,0.71%,0.64%,0.1%
531.000000,40723.00,40591.00,132.00,308.00,0.76%,0.64%,0.1%
565.000000,40547.00,40518.54,28.46,103.54,0.26%,0.64%,0.1%
582.000000,40674.00,40518.54,155.46,127.00,0.31%,0.64%,0.1%
628.000000,40145.00,39924.96,220.04,64.58,0.16%,0.64%,0.1%
634.000000,40230.00,39924.96,305.04,85.00,0.21%,0.64%,0.1%
654.000000,39342.00,39632.03,-290.03,595.07,1.50%,0.64%,0.1%
684.000000,39765.00,39632.03,132.97,423.00,1.07%,0.64%,0.1%
689.000000,39626.00,39660.20,-34.20,167.17,0.42%,0.64%,0.1%
695.000000,39738.00,39660.20,77.80,112.00,0.28%,0.64%,0.1%
714.000000,39459.00,39557.43,-98.43,176.23,0.45%,0.64%,0.1%
732.000000,39635.00,39557.43,77.57,176.00,0.44%,0.64%,0.1%
737.000000,39484.00,39546.07,-62.07,139.64,0.35%,0.64%,0.1%
757.000000,39630.00,39546.07,83.93,146.00,0.37%,0.64%,0.1%
764.000000,39394.00,39442.57,-48.57,132.50,0.34%,0.64%,0.1%
783.000000,39523.00,39442.57,80.43,129.00,0.33%,0.64%,0.1%
792.000000,39284.00,39360.93,-76.93,157.36,0.40%,0.64%,0.1%
813.000000,39477.00,39360.93,116.07,193.00,0.49%,0.64%,0.1%
820.000000,39211.00,39277.21,-66.21,182.28,0.46%,0.64%,0.1%
844.000000,39378.00,39277.21,100.79,167.00,0.43%,0.64%,0.1%
854.000000,39143.00,39250.25,-107.25,208.04,0.53%,0.64%,0.1%
879.000000,39377.00,39250.25,126.75,234.00,0.60%,0.64%,0.1%
886.000000,39091.00,39206.06,-115.06,241.81,0.62%,0.64%,0.1%
913.000000,39326.00,39206.06,119.94,235.00,0.60%,0.64%,0.1%
918.000000,39095.00,39289.38,-194.38,314.32,0.80%,0.64%,0.1%
947.000000,39456.00,39289.38,166.62,361.00,0.92%,0.64%,0.1%
952.000000,39287.00,39441.03,-154.03,320.65,0.81%,0.64%,0.1%
978.000000,39567.00,39441.03,125.97,280.00,0.71%,0.64%,0.1%
